Statistik;Variante;Jahr;Alter;Region;Bevoelkerungsstand_in1000
Bevölkerungsvorausberechnung;2;2030;Insgesamt   ;Thüringen                 ;2027,7
Bevölkerungsvorausberechnung;2;2035;Insgesamt   ;Thüringen                 ;1965,5
Bevölkerungsvorausberechnung;2;2040;Insgesamt   ;Thüringen                 ;1908
Bevölkerungsvorausberechnung;2;2045;Insgesamt   ;Thüringen                 ;1853,8
Bevölkerungsvorausberechnung;2;2050;Insgesamt   ;Thüringen                 ;1803,4
Bevölkerungsvorausberechnung;2;2055;Insgesamt   ;Thüringen                 ;1758,5
Bevölkerungsvorausberechnung;2;2060;Insgesamt   ;Thüringen                 ;1722,7
Bevölkerungsvorausberechnung;2;2065;Insgesamt   ;Thüringen                 ;1696,9
Bevölkerungsvorausberechnung;2;2070;Insgesamt   ;Thüringen                 ;1677,5
Bevölkerungsvorausberechnung;2;2021;Insgesamt   ;Ostdeutsche Flächenländer ;12470,1
Bevölkerungsvorausberechnung;2;2025;Insgesamt   ;Ostdeutsche Flächenländer ;12455
Bevölkerungsvorausberechnung;2;2030;Insgesamt   ;Ostdeutsche Flächenländer ;12250,5
Bevölkerungsvorausberechnung;2;2035;Insgesamt   ;Ostdeutsche Flächenländer ;12007,9
Bevölkerungsvorausberechnung;2;2040;Insgesamt   ;Ostdeutsche Flächenländer ;11770,8
Bevölkerungsvorausberechnung;2;2045;Insgesamt   ;Ostdeutsche Flächenländer ;11527
Bevölkerungsvorausberechnung;2;2050;Insgesamt   ;Ostdeutsche Flächenländer ;11274,3
Bevölkerungsvorausberechnung;2;2055;Insgesamt   ;Ostdeutsche Flächenländer ;11033,8
Bevölkerungsvorausberechnung;2;2060;Insgesamt   ;Ostdeutsche Flächenländer ;10836,6
Bevölkerungsvorausberechnung;2;2065;Insgesamt   ;Ostdeutsche Flächenländer ;10693,8
Bevölkerungsvorausberechnung;2;2070;Insgesamt   ;Ostdeutsche Flächenländer ;10583,7
Bevölkerungsvorausberechnung;2;2021;Insgesamt   ;Westdeutsche Flächenländer;64558,7
Bevölkerungsvorausberechnung;2;2025;Insgesamt   ;Westdeutsche Flächenländer;65884,5
Bevölkerungsvorausberechnung;2;2030;Insgesamt   ;Westdeutsche Flächenländer;66367,4
Bevölkerungsvorausberechnung;2;2035;Insgesamt   ;Westdeutsche Flächenländer;66462,1
Bevölkerungsvorausberechnung;2;2040;Insgesamt   ;Westdeutsche Flächenländer;66381,6
Bevölkerungsvorausberechnung;2;2045;Insgesamt   ;Westdeutsche Flächenländer;66145
Bevölkerungsvorausberechnung;2;2050;Insgesamt   ;Westdeutsche Flächenländer;65798,4
Bevölkerungsvorausberechnung;2;2055;Insgesamt   ;Westdeutsche Flächenländer;65406,5
Bevölkerungsvorausberechnung;2;2060;Insgesamt   ;Westdeutsche Flächenländer;65083
Bevölkerungsvorausberechnung;2;2065;Insgesamt   ;Westdeutsche Flächenländer;64923,3
Bevölkerungsvorausberechnung;2;2070;Insgesamt   ;Westdeutsche Flächenländer;64869,5
Bevölkerungsvorausberechnung;2;2021;Insgesamt   ;Stadtstaaten              ;6207,7
Bevölkerungsvorausberechnung;2;2025;Insgesamt   ;Stadtstaaten              ;6439,6
Bevölkerungsvorausberechnung;2;2030;Insgesamt   ;Stadtstaaten              ;6564,3
Bevölkerungsvorausberechnung;2;2035;Insgesamt   ;Stadtstaaten              ;6653,1
Bevölkerungsvorausberechnung;2;2040;Insgesamt   ;Stadtstaaten              ;6743,1
Bevölkerungsvorausberechnung;2;2045;Insgesamt   ;Stadtstaaten              ;6837,3
Bevölkerungsvorausberechnung;2;2050;Insgesamt   ;Stadtstaaten              ;6929,1
Bevölkerungsvorausberechnung;2;2055;Insgesamt   ;Stadtstaaten              ;7008
Bevölkerungsvorausberechnung;2;2060;Insgesamt   ;Stadtstaaten              ;7073,9
Bevölkerungsvorausberechnung;2;2065;Insgesamt   ;Stadtstaaten              ;7136,6
Bevölkerungsvorausberechnung;2;2070;Insgesamt   ;Stadtstaaten              ;7193,9
Bevölkerungsvorausberechnung;2;2021;unter 20    ;Baden-Württemberg         ;2124,4
Bevölkerungsvorausberechnung;2;2025;unter 20    ;Baden-Württemberg         ;2233
Bevölkerungsvorausberechnung;2;2030;unter 20    ;Baden-Württemberg         ;2288
Bevölkerungsvorausberechnung;2;2035;unter 20    ;Baden-Württemberg         ;2296,9
Bevölkerungsvorausberechnung;2;2040;unter 20    ;Baden-Württemberg         ;2242,3
Bevölkerungsvorausberechnung;2;2045;unter 20    ;Baden-Württemberg         ;2190,6
Bevölkerungsvorausberechnung;2;2050;unter 20    ;Baden-Württemberg         ;2162,5
Bevölkerungsvorausberechnung;2;2055;unter 20    ;Baden-Württemberg         ;2161
Bevölkerungsvorausberechnung;2;2060;unter 20    ;Baden-Württemberg         ;2174,9
Bevölkerungsvorausberechnung;2;2065;unter 20    ;Baden-Württemberg         ;2182,7
Bevölkerungsvorausberechnung;2;2070;unter 20    ;Baden-Württemberg         ;2168,8
Bevölkerungsvorausberechnung;2;2021;unter 20    ;Bayern                    ;2449,9
Bevölkerungsvorausberechnung;2;2025;unter 20    ;Bayern                    ;2607,1
Bevölkerungsvorausberechnung;2;2030;unter 20    ;Bayern                    ;2710,1
Bevölkerungsvorausberechnung;2;2035;unter 20    ;Bayern                    ;2740,1
Bevölkerungsvorausberechnung;2;2040;unter 20    ;Bayern                    ;2686,4
Bevölkerungsvorausberechnung;2;2045;unter 20    ;Bayern                    ;2628,7
Bevölkerungsvorausberechnung;2;2050;unter 20    ;Bayern                    ;2596,7
Bevölkerungsvorausberechnung;2;2055;unter 20    ;Bayern                    ;2598,5
Bevölkerungsvorausberechnung;2;2060;unter 20    ;Bayern                    ;2623,8
Bevölkerungsvorausberechnung;2;2065;unter 20    ;Bayern                    ;2642,8
Bevölkerungsvorausberechnung;2;2070;unter 20    ;Bayern                    ;2633,6
Bevölkerungsvorausberechnung;2;2021;unter 20    ;Berlin                    ;678,2
Bevölkerungsvorausberechnung;2;2025;unter 20    ;Berlin                    ;738,8
Bevölkerungsvorausberechnung;2;2030;unter 20    ;Berlin                    ;774,1
Bevölkerungsvorausberechnung;2;2035;unter 20    ;Berlin                    ;791,3
Bevölkerungsvorausberechnung;2;2040;unter 20    ;Berlin                    ;796,4
Bevölkerungsvorausberechnung;2;2045;unter 20    ;Berlin                    ;806
Bevölkerungsvorausberechnung;2;2050;unter 20    ;Berlin                    ;811,8
Bevölkerungsvorausberechnung;2;2055;unter 20    ;Berlin                    ;814,5
Bevölkerungsvorausberechnung;2;2060;unter 20    ;Berlin                    ;815,9
Bevölkerungsvorausberechnung;2;2065;unter 20    ;Berlin                    ;815,4
Bevölkerungsvorausberechnung;2;2070;unter 20    ;Berlin                    ;813,3
Bevölkerungsvorausberechnung;2;2021;unter 20    ;Brandenburg               ;449,5
Bevölkerungsvorausberechnung;2;2025;unter 20    ;Brandenburg               ;470,6
Bevölkerungsvorausberechnung;2;2030;unter 20    ;Brandenburg               ;468,5
Bevölkerungsvorausberechnung;2;2035;unter 20    ;Brandenburg               ;453
Bevölkerungsvorausberechnung;2;2040;unter 20    ;Brandenburg               ;433,2
Bevölkerungsvorausberechnung;2;2045;unter 20    ;Brandenburg               ;429
Bevölkerungsvorausberechnung;2;2050;unter 20    ;Brandenburg               ;427,9
Bevölkerungsvorausberechnung;2;2055;unter 20    ;Brandenburg               ;426,4
Bevölkerungsvorausberechnung;2;2060;unter 20    ;Brandenburg               ;424,2
Bevölkerungsvorausberechnung;2;2065;unter 20    ;Brandenburg               ;420,4
Bevölkerungsvorausberechnung;2;2070;unter 20    ;Brandenburg               ;415,7
Bevölkerungsvorausberechnung;2;2021;unter 20    ;Bremen                    ;126,5
Bevölkerungsvorausberechnung;2;2025;unter 20    ;Bremen                    ;135,8
Bevölkerungsvorausberechnung;2;2030;unter 20    ;Bremen                    ;138,9
Bevölkerungsvorausberechnung;2;2035;unter 20    ;Bremen                    ;140,3
Bevölkerungsvorausberechnung;2;2040;unter 20    ;Bremen                    ;138,7
Bevölkerungsvorausberechnung;2;2045;unter 20    ;Bremen                    ;138,9
Bevölkerungsvorausberechnung;2;2050;unter 20    ;Bremen                    ;139,5
Bevölkerungsvorausberechnung;2;2055;unter 20    ;Bremen                    ;140,4
Bevölkerungsvorausberechnung;2;2060;unter 20    ;Bremen                    ;141,2
Bevölkerungsvorausberechnung;2;2065;unter 20    ;Bremen                    ;141,4
Bevölkerungsvorausberechnung;2;2070;unter 20    ;Bremen                    ;140,8
Bevölkerungsvorausberechnung;2;2021;unter 20    ;Hamburg                   ;348,9
Bevölkerungsvorausberechnung;2;2025;unter 20    ;Hamburg                   ;368,2
Bevölkerungsvorausberechnung;2;2030;unter 20    ;Hamburg                   ;380,4
Bevölkerungsvorausberechnung;2;2035;unter 20    ;Hamburg                   ;386,6
Bevölkerungsvorausberechnung;2;2040;unter 20    ;Hamburg                   ;385,9
Bevölkerungsvorausberechnung;2;2045;unter 20    ;Hamburg                   ;386,5
Bevölkerungsvorausberechnung;2;2050;unter 20    ;Hamburg                   ;385,8
Bevölkerungsvorausberechnung;2;2055;unter 20    ;Hamburg                   ;383,9
Bevölkerungsvorausberechnung;2;2060;unter 20    ;Hamburg                   ;380,8
Bevölkerungsvorausberechnung;2;2065;unter 20    ;Hamburg                   ;376,6
Bevölkerungsvorausberechnung;2;2070;unter 20    ;Hamburg                   ;371,3
Bevölkerungsvorausberechnung;2;2021;unter 20    ;Hessen                    ;1190
Bevölkerungsvorausberechnung;2;2025;unter 20    ;Hessen                    ;1247,6
Bevölkerungsvorausberechnung;2;2030;unter 20    ;Hessen                    ;1268,8
Bevölkerungsvorausberechnung;2;2035;unter 20    ;Hessen                    ;1266,7
Bevölkerungsvorausberechnung;2;2040;unter 20    ;Hessen                    ;1239,5
Bevölkerungsvorausberechnung;2;2045;unter 20    ;Hessen                    ;1223,3
Bevölkerungsvorausberechnung;2;2050;unter 20    ;Hessen                    ;1214,9
Bevölkerungsvorausberechnung;2;2055;unter 20    ;Hessen                    ;1213,9
Bevölkerungsvorausberechnung;2;2060;unter 20    ;Hessen                    ;1217,1
Bevölkerungsvorausberechnung;2;2065;unter 20    ;Hessen                    ;1216,3
Bevölkerungsvorausberechnung;2;2070;unter 20    ;Hessen                    ;1207,1
Bevölkerungsvorausberechnung;2;2021;unter 20    ;Mecklenburg-Vorpommern    ;274
Bevölkerungsvorausberechnung;2;2025;unter 20    ;Mecklenburg-Vorpommern    ;280,7
Bevölkerungsvorausberechnung;2;2030;unter 20    ;Mecklenburg-Vorpommern    ;271,3
Bevölkerungsvorausberechnung;2;2035;unter 20    ;Mecklenburg-Vorpommern    ;258,2
Bevölkerungsvorausberechnung;2;2040;unter 20    ;Mecklenburg-Vorpommern    ;247,1
Bevölkerungsvorausberechnung;2;2045;unter 20    ;Mecklenburg-Vorpommern    ;247
Bevölkerungsvorausberechnung;2;2050;unter 20    ;Mecklenburg-Vorpommern    ;248,8
Bevölkerungsvorausberechnung;2;2055;unter 20    ;Mecklenburg-Vorpommern    ;248,5
Bevölkerungsvorausberechnung;2;2060;unter 20    ;Mecklenburg-Vorpommern    ;245,6
Bevölkerungsvorausberechnung;2;2065;unter 20    ;Mecklenburg-Vorpommern    ;241
Bevölkerungsvorausberechnung;2;2070;unter 20    ;Mecklenburg-Vorpommern    ;236,6
Bevölkerungsvorausberechnung;2;2021;unter 20    ;Niedersachsen             ;1512,1
Bevölkerungsvorausberechnung;2;2025;unter 20    ;Niedersachsen             ;1589,1
Bevölkerungsvorausberechnung;2;2030;unter 20    ;Niedersachsen             ;1625,9
Bevölkerungsvorausberechnung;2;2035;unter 20    ;Niedersachsen             ;1631,7
Bevölkerungsvorausberechnung;2;2040;unter 20    ;Niedersachsen             ;1596,9
Bevölkerungsvorausberechnung;2;2045;unter 20    ;Niedersachsen             ;1573
Bevölkerungsvorausberechnung;2;2050;unter 20    ;Niedersachsen             ;1560,9
Bevölkerungsvorausberechnung;2;2055;unter 20    ;Niedersachsen             ;1562
Bevölkerungsvorausberechnung;2;2060;unter 20    ;Niedersachsen             ;1572,5
Bevölkerungsvorausberechnung;2;2065;unter 20    ;Niedersachsen             ;1580,4
Bevölkerungsvorausberechnung;2;2070;unter 20    ;Niedersachsen             ;1576,5
Bevölkerungsvorausberechnung;2;2021;unter 20    ;Nordrhein-Westfalen       ;3393,2
Bevölkerungsvorausberechnung;2;2025;unter 20    ;Nordrhein-Westfalen       ;3526
Bevölkerungsvorausberechnung;2;2030;unter 20    ;Nordrhein-Westfalen       ;3594,6
Bevölkerungsvorausberechnung;2;2035;unter 20    ;Nordrhein-Westfalen       ;3592,6
Bevölkerungsvorausberechnung;2;2040;unter 20    ;Nordrhein-Westfalen       ;3490,6
Bevölkerungsvorausberechnung;2;2045;unter 20    ;Nordrhein-Westfalen       ;3410,6
Bevölkerungsvorausberechnung;2;2050;unter 20    ;Nordrhein-Westfalen       ;3354,5
Bevölkerungsvorausberechnung;2;2055;unter 20    ;Nordrhein-Westfalen       ;3330,9
Bevölkerungsvorausberechnung;2;2060;unter 20    ;Nordrhein-Westfalen       ;3332,2
Bevölkerungsvorausberechnung;2;2065;unter 20    ;Nordrhein-Westfalen       ;3326,5
Bevölkerungsvorausberechnung;2;2070;unter 20    ;Nordrhein-Westfalen       ;3291
Bevölkerungsvorausberechnung;2;2021;unter 20    ;Rheinland-Pfalz           ;755,1
Bevölkerungsvorausberechnung;2;2025;unter 20    ;Rheinland-Pfalz           ;800
Bevölkerungsvorausberechnung;2;2030;unter 20    ;Rheinland-Pfalz           ;822
Bevölkerungsvorausberechnung;2;2035;unter 20    ;Rheinland-Pfalz           ;821
Bevölkerungsvorausberechnung;2;2040;unter 20    ;Rheinland-Pfalz           ;794,9
Bevölkerungsvorausberechnung;2;2045;unter 20    ;Rheinland-Pfalz           ;776,6
Bevölkerungsvorausberechnung;2;2050;unter 20    ;Rheinland-Pfalz           ;768,3
Bevölkerungsvorausberechnung;2;2055;unter 20    ;Rheinland-Pfalz           ;769,7
Bevölkerungsvorausberechnung;2;2060;unter 20    ;Rheinland-Pfalz           ;776,2
Bevölkerungsvorausberechnung;2;2065;unter 20    ;Rheinland-Pfalz           ;778,8
Bevölkerungsvorausberechnung;2;2070;unter 20    ;Rheinland-Pfalz           ;773
Bevölkerungsvorausberechnung;2;2021;unter 20    ;Saarland                  ;165
Bevölkerungsvorausberechnung;2;2025;unter 20    ;Saarland                  ;172
Bevölkerungsvorausberechnung;2;2030;unter 20    ;Saarland                  ;174,2
Bevölkerungsvorausberechnung;2;2035;unter 20    ;Saarland                  ;172,3
Bevölkerungsvorausberechnung;2;2040;unter 20    ;Saarland                  ;166
Bevölkerungsvorausberechnung;2;2045;unter 20    ;Saarland                  ;161,1
Bevölkerungsvorausberechnung;2;2050;unter 20    ;Saarland                  ;158,2
Bevölkerungsvorausberechnung;2;2055;unter 20    ;Saarland                  ;157,3
Bevölkerungsvorausberechnung;2;2060;unter 20    ;Saarland                  ;157,5
Bevölkerungsvorausberechnung;2;2065;unter 20    ;Saarland                  ;157,1
Bevölkerungsvorausberechnung;2;2070;unter 20    ;Saarland                  ;155,3
Bevölkerungsvorausberechnung;2;2021;unter 20    ;Sachsen                   ;716,7
Bevölkerungsvorausberechnung;2;2025;unter 20    ;Sachsen                   ;735,6
Bevölkerungsvorausberechnung;2;2030;unter 20    ;Sachsen                   ;714,9
Bevölkerungsvorausberechnung;2;2035;unter 20    ;Sachsen                   ;682,3
Bevölkerungsvorausberechnung;2;2040;unter 20    ;Sachsen                   ;658,2
Bevölkerungsvorausberechnung;2;2045;unter 20    ;Sachsen                   ;666,6
Bevölkerungsvorausberechnung;2;2050;unter 20    ;Sachsen                   ;680,1
Bevölkerungsvorausberechnung;2;2055;unter 20    ;Sachsen                   ;683,7
Bevölkerungsvorausberechnung;2;2060;unter 20    ;Sachsen                   ;675
Bevölkerungsvorausberechnung;2;2065;unter 20    ;Sachsen                   ;659,7
Bevölkerungsvorausberechnung;2;2070;unter 20    ;Sachsen                   ;645,8
Bevölkerungsvorausberechnung;2;2021;unter 20    ;Sachsen-Anhalt            ;359,5
Bevölkerungsvorausberechnung;2;2025;unter 20    ;Sachsen-Anhalt            ;366,2
Bevölkerungsvorausberechnung;2;2030;unter 20    ;Sachsen-Anhalt            ;353,3
Bevölkerungsvorausberechnung;2;2035;unter 20    ;Sachsen-Anhalt            ;334,3
Bevölkerungsvorausberechnung;2;2040;unter 20    ;Sachsen-Anhalt            ;317,8
Bevölkerungsvorausberechnung;2;2045;unter 20    ;Sachsen-Anhalt            ;316,4
Bevölkerungsvorausberechnung;2;2050;unter 20    ;Sachsen-Anhalt            ;319,2
Bevölkerungsvorausberechnung;2;2055;unter 20    ;Sachsen-Anhalt            ;320
Bevölkerungsvorausberechnung;2;2060;unter 20    ;Sachsen-Anhalt            ;316,7
Bevölkerungsvorausberechnung;2;2065;unter 20    ;Sachsen-Anhalt            ;310,8
Bevölkerungsvorausberechnung;2;2070;unter 20    ;Sachsen-Anhalt            ;304,8
Bevölkerungsvorausberechnung;2;2021;unter 20    ;Schleswig-Holstein        ;532,3
Bevölkerungsvorausberechnung;2;2025;unter 20    ;Schleswig-Holstein        ;553,2
Bevölkerungsvorausberechnung;2;2030;unter 20    ;Schleswig-Holstein        ;563
Bevölkerungsvorausberechnung;2;2035;unter 20    ;Schleswig-Holstein        ;563,3
Bevölkerungsvorausberechnung;2;2040;unter 20    ;Schleswig-Holstein        ;549,7
Bevölkerungsvorausberechnung;2;2045;unter 20    ;Schleswig-Holstein        ;540,7
Bevölkerungsvorausberechnung;2;2050;unter 20    ;Schleswig-Holstein        ;532,8
Bevölkerungsvorausberechnung;2;2055;unter 20    ;Schleswig-Holstein        ;528,1
Bevölkerungsvorausberechnung;2;2060;unter 20    ;Schleswig-Holstein        ;527,4
Bevölkerungsvorausberechnung;2;2065;unter 20    ;Schleswig-Holstein        ;526,4
Bevölkerungsvorausberechnung;2;2070;unter 20    ;Schleswig-Holstein        ;522
Bevölkerungsvorausberechnung;2;2021;unter 20    ;Thüringen                 ;358,6
Bevölkerungsvorausberechnung;2;2025;unter 20    ;Thüringen                 ;363,4
Bevölkerungsvorausberechnung;2;2030;unter 20    ;Thüringen                 ;349,7
Bevölkerungsvorausberechnung;2;2035;unter 20    ;Thüringen                 ;329
Bevölkerungsvorausberechnung;2;2040;unter 20    ;Thüringen                 ;313,4
Bevölkerungsvorausberechnung;2;2045;unter 20    ;Thüringen                 ;313,8
Bevölkerungsvorausberechnung;2;2050;unter 20    ;Thüringen                 ;317,4
Bevölkerungsvorausberechnung;2;2055;unter 20    ;Thüringen                 ;318,3
Bevölkerungsvorausberechnung;2;2060;unter 20    ;Thüringen                 ;315,5
Bevölkerungsvorausberechnung;2;2065;unter 20    ;Thüringen                 ;310,5
